date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2025-01-21,2025,1,21,chokepoint6,Strait of Hormuz,13,16,5,7,42,41,83,308250,625385,27919,14212,1794437,975767,2770205,15432
2025-01-22,2025,1,22,chokepoint6,Strait of Hormuz,14,9,2,0,49,25,74,376658,169134,449,0,3024946,546242,3571189,15435
2025-01-23,2025,1,23,chokepoint6,Strait of Hormuz,13,10,2,0,41,25,66,337008,365928,10099,0,2306431,713036,3019467,15438
2025-01-24,2025,1,24,chokepoint6,Strait of Hormuz,17,16,1,4,38,38,76,494971,677054,5164,3452,2481850,1180642,3662493,15441
2025-01-25,2025,1,25,chokepoint6,Strait of Hormuz,14,18,2,2,57,36,93,241254,731689,5068,2743,2831840,980756,3812596,15444
2025-01-26,2025,1,26,chokepoint6,Strait of Hormuz,13,9,4,4,52,30,82,253400,141268,18535,12444,2273724,425649,2699373,15447
2025-01-27,2025,1,27,chokepoint6,Strait of Hormuz,17,14,2,0,44,33,77,564668,485138,12809,0,1930301,1062616,2992917,15450
2025-01-28,2025,1,28,chokepoint6,Strait of Hormuz,18,7,2,5,42,32,74,609245,251681,9075,1405,2489644,871407,3361052,15453
2025-01-29,2025,1,29,chokepoint6,Strait of Hormuz,18,14,6,2,48,40,88,455012,436836,6161,5141,1805697,903151,2708849,15456
2025-01-30,2025,1,30,chokepoint6,Strait of Hormuz,19,19,3,5,41,46,87,523082,512409,6818,6652,2097620,1048964,3146585,15459
2025-01-31,2025,1,31,chokepoint6,Strait of Hormuz,24,7,4,1,48,36,84,692668,124215,5465,4316,1589781,826665,2416446,15462
2025-02-01,2025,2,1,chokepoint6,Strait of Hormuz,12,14,3,1,41,30,71,316472,489597,21352,0,3111048,827421,3938470,15465
2025-02-02,2025,2,2,chokepoint6,Strait of Hormuz,14,5,3,1,46,23,69,465309,151423,13750,3705,1466164,634189,2100353,15466
2025-02-03,2025,2,3,chokepoint6,Strait of Hormuz,16,15,3,0,49,34,83,517093,837910,1636,0,2543441,1356640,3900082,15467
2025-02-04,2025,2,4,chokepoint6,Strait of Hormuz,12,13,1,3,49,29,78,173110,516060,4810,1892,1388455,695874,2084330,15468
2025-02-05,2025,2,5,chokepoint6,Strait of Hormuz,13,12,2,3,43,30,73,304703,572899,24326,4758,2176431,906688,3083120,15469
2025-02-06,2025,2,6,chokepoint6,Strait of Hormuz,20,19,4,4,38,47,85,557687,622485,9067,12398,1878668,1201638,3080307,15470
2025-02-07,2025,2,7,chokepoint6,Strait of Hormuz,13,9,4,2,40,28,68,312707,452782,13250,7897,2142168,786638,2928806,15471
2025-02-08,2025,2,8,chokepoint6,Strait of Hormuz,13,13,5,1,39,32,71,426470,648678,29986,0,1671813,1105134,2776948,15472
2025-02-09,2025,2,9,chokepoint6,Strait of Hormuz,17,12,4,1,52,34,86,277870,253229,35632,0,1946349,566732,2513082,15474
2025-02-10,2025,2,10,chokepoint6,Strait of Hormuz,6,13,3,5,48,27,75,206705,588206,5515,8964,2647208,809392,3456600,15477
2025-02-11,2025,2,11,chokepoint6,Strait of Hormuz,19,15,7,6,48,47,95,413094,452674,13868,2004,1704959,881642,2586601,15480
2025-02-12,2025,2,12,chokepoint6,Strait of Hormuz,16,16,3,4,59,39,98,409082,507227,11468,4078,3306968,931856,4238825,15483
2025-02-13,2025,2,13,chokepoint6,Strait of Hormuz,29,23,5,5,61,62,123,820220,914359,9435,5335,3456124,1749350,5205474,15486
2025-02-14,2025,2,14,chokepoint6,Strait of Hormuz,13,8,5,3,49,29,78,399868,189091,18217,8452,2039822,615629,2655451,15489
2025-02-15,2025,2,15,chokepoint6,Strait of Hormuz,21,17,0,2,57,40,97,439735,725560,0,4863,2605802,1170159,3775962,15492
2025-02-16,2025,2,16,chokepoint6,Strait of Hormuz,10,16,3,3,49,32,81,135883,680646,2536,2137,2925000,821203,3746204,15495
2025-02-17,2025,2,17,chokepoint6,Strait of Hormuz,17,15,3,4,48,39,87,356655,613895,21779,7559,2706261,999890,3706151,15498
2025-02-18,2025,2,18,chokepoint6,Strait of Hormuz,22,14,10,5,50,51,101,394595,335647,27233,2020,2407538,759495,3167034,15501
2025-02-19,2025,2,19,chokepoint6,Strait of Hormuz,24,9,5,0,58,38,96,469198,313809,21525,0,2605434,804534,3409969,15504
2025-02-20,2025,2,20,chokepoint6,Strait of Hormuz,20,8,4,1,58,33,91,516776,404460,25884,0,2553497,947121,3500618,15507
2025-02-21,2025,2,21,chokepoint6,Strait of Hormuz,21,15,3,3,51,42,93,530282,820871,26225,3192,1672664,1380572,3053236,15510
2025-02-22,2025,2,22,chokepoint6,Strait of Hormuz,20,21,6,1,68,48,116,564053,615695,42385,2454,3482677,1224588,4707265,15513
2025-02-23,2025,2,23,chokepoint6,Strait of Hormuz,14,17,7,1,46,39,85,350290,738616,21390,6992,1477432,1117290,2594722,15525
2025-02-24,2025,2,24,chokepoint6,Strait of Hormuz,16,14,3,7,57,40,97,384272,413998,16230,2060,2262646,816561,3079207,15527
2025-02-25,2025,2,25,chokepoint6,Strait of Hormuz,13,10,2,0,40,25,65,369464,581503,9015,0,1816516,959983,2776500,15530
2025-02-26,2025,2,26,chokepoint6,Strait of Hormuz,8,7,2,1,27,18,45,202001,108300,9060,5133,727362,324495,1051858,15533
2025-02-27,2025,2,27,chokepoint6,Strait of Hormuz,14,14,8,3,42,39,81,233965,332712,13150,3820,903587,583649,1487236,15536
2025-02-28,2025,2,28,chokepoint6,Strait of Hormuz,7,14,3,0,41,24,65,134968,1273991,37269,0,1821038,1446229,3267267,15539
2025-03-01,2025,3,1,chokepoint6,Strait of Hormuz,15,17,4,3,50,39,89,298221,950900,15736,10090,2129635,1274948,3404584,15542
2025-03-02,2025,3,2,chokepoint6,Strait of Hormuz,12,13,1,2,34,28,62,260048,594937,0,6228,2046736,861214,2907951,15545
2025-03-03,2025,3,3,chokepoint6,Strait of Hormuz,15,9,5,1,65,30,95,452143,325641,38872,0,3562745,816656,4379402,15548
2025-03-04,2025,3,4,chokepoint6,Strait of Hormuz,22,12,8,6,46,48,94,584925,695149,51440,17269,1620465,1348784,2969250,15551
2025-03-05,2025,3,5,chokepoint6,Strait of Hormuz,21,15,2,1,48,39,87,524560,500049,18219,0,2541631,1042828,3584460,15554
2025-03-06,2025,3,6,chokepoint6,Strait of Hormuz,19,10,2,7,66,38,104,281641,446823,1913,11406,3092273,741784,3834057,15557
2025-03-07,2025,3,7,chokepoint6,Strait of Hormuz,15,12,7,1,62,35,97,432834,436326,47447,3818,2602078,920426,3522505,15560
2025-03-08,2025,3,8,chokepoint6,Strait of Hormuz,20,12,5,2,70,39,109,450607,525787,24968,0,2663082,1001363,3664445,15563
2025-03-09,2025,3,9,chokepoint6,Strait of Hormuz,12,9,7,3,49,31,80,264772,244692,29383,4667,2448219,543516,2991735,15568
2025-03-10,2025,3,10,chokepoint6,Strait of Hormuz,24,10,5,5,50,44,94,631224,493961,25871,18803,3648423,1169860,4818284,15570
2025-03-11,2025,3,11,chokepoint6,Strait of Hormuz,14,13,3,6,50,36,86,459389,776630,5129,10960,2757567,1252109,4009677,15573
2025-03-12,2025,3,12,chokepoint6,Strait of Hormuz,22,13,7,2,72,44,116,658068,462725,31968,5858,3972851,1158620,5131471,15576
2025-03-13,2025,3,13,chokepoint6,Strait of Hormuz,21,18,5,2,60,46,106,482870,525478,44807,6152,3171313,1059310,4230623,15579
2025-03-14,2025,3,14,chokepoint6,Strait of Hormuz,21,23,3,5,52,52,104,489683,1539705,34962,10269,2036335,2074621,4110956,15582
2025-03-15,2025,3,15,chokepoint6,Strait of Hormuz,17,11,6,2,45,36,81,289382,502919,28669,0,1462407,820972,2283379,15585
2025-03-16,2025,3,16,chokepoint6,Strait of Hormuz,23,16,16,5,66,60,126,592572,895445,90963,13197,3325411,1592178,4917589,15588
2025-03-17,2025,3,17,chokepoint6,Strait of Hormuz,14,14,7,0,41,35,76,283881,608880,34084,0,1715853,926846,2642699,15591
2025-03-18,2025,3,18,chokepoint6,Strait of Hormuz,21,18,3,5,60,47,107,297184,485068,23267,9291,3782886,814811,4597698,15594
2025-03-19,2025,3,19,chokepoint6,Strait of Hormuz,22,16,3,5,61,46,107,782308,542629,7805,14171,1989760,1346915,3336676,15597
2025-03-20,2025,3,20,chokepoint6,Strait of Hormuz,21,19,3,1,72,44,116,468985,945704,7613,0,3332251,1422302,4754554,15600
2025-03-21,2025,3,21,chokepoint6,Strait of Hormuz,16,10,6,4,56,36,92,343606,351770,56359,5042,2209092,756778,2965871,15603
2025-03-22,2025,3,22,chokepoint6,Strait of Hormuz,18,10,3,1,51,32,83,422290,399754,18344,0,3401042,840389,4241432,15606
2025-03-23,2025,3,23,chokepoint6,Strait of Hormuz,19,21,6,2,51,48,99,578824,939635,15150,6642,1451858,1540252,2992111,15609
2025-03-24,2025,3,24,chokepoint6,Strait of Hormuz,21,11,0,3,45,35,80,467474,612156,0,9902,2272531,1089534,3362065,15612
2025-03-25,2025,3,25,chokepoint6,Strait of Hormuz,7,10,2,5,36,24,60,153358,458741,23110,12186,865511,647395,1512906,15615
2025-03-26,2025,3,26,chokepoint6,Strait of Hormuz,17,15,2,1,36,35,71,572729,409864,2246,0,1845449,984841,2830290,15616
2025-03-27,2025,3,27,chokepoint6,Strait of Hormuz,23,16,3,2,41,44,85,707861,707964,10599,4074,2601207,1430500,4031708,15617
2025-03-28,2025,3,28,chokepoint6,Strait of Hormuz,22,19,5,0,66,46,112,450257,892039,18396,0,2860064,1360693,4220758,15618
2025-03-29,2025,3,29,chokepoint6,Strait of Hormuz,16,17,5,2,74,40,114,474967,590270,43727,5526,3289116,1114491,4403608,15619
2025-03-30,2025,3,30,chokepoint6,Strait of Hormuz,13,12,1,5,67,31,98,316422,475775,0,12514,2433597,804713,3238311,15620
2025-03-31,2025,3,31,chokepoint6,Strait of Hormuz,20,19,4,8,54,51,105,456334,667627,17589,16323,3195137,1157875,4353013,15621
2025-04-01,2025,4,1,chokepoint6,Strait of Hormuz,27,15,2,6,59,50,109,669669,446319,28062,16008,2303513,1160060,3463573,15622
2025-04-02,2025,4,2,chokepoint6,Strait of Hormuz,18,16,9,9,68,52,120,583978,299562,64459,15929,3060420,963929,4024350,15623
2025-04-03,2025,4,3,chokepoint6,Strait of Hormuz,21,13,4,4,76,42,118,481799,615705,23408,2993,3906235,1123906,5030141,15625
2025-04-04,2025,4,4,chokepoint6,Strait of Hormuz,17,20,7,4,63,48,111,431524,925003,16705,0,3291266,1373233,4664499,15631
2025-04-05,2025,4,5,chokepoint6,Strait of Hormuz,23,16,4,4,57,47,104,435535,429233,34273,916,2836892,899958,3736850,15634
2025-04-06,2025,4,6,chokepoint6,Strait of Hormuz,23,13,10,3,63,49,112,781223,742277,78797,17358,2471320,1619656,4090977,15637
2025-04-07,2025,4,7,chokepoint6,Strait of Hormuz,17,10,5,5,58,37,95,386940,404569,29317,11288,2448918,832116,3281035,15640
2025-04-08,2025,4,8,chokepoint6,Strait of Hormuz,21,16,2,8,74,47,121,439024,555430,5218,9131,3677202,1008805,4686007,15643
2025-04-09,2025,4,9,chokepoint6,Strait of Hormuz,21,23,5,5,60,54,114,577629,574386,16963,4404,2259729,1173385,3433114,15646
2025-04-10,2025,4,10,chokepoint6,Strait of Hormuz,23,15,7,1,55,46,101,535395,509471,25889,0,3181693,1070756,4252449,15649
2025-04-11,2025,4,11,chokepoint6,Strait of Hormuz,22,18,5,4,58,49,107,603270,454141,27979,13526,2759167,1098916,3858083,15652
2025-04-12,2025,4,12,chokepoint6,Strait of Hormuz,18,19,5,4,47,46,93,429508,585619,48964,0,2955074,1064091,4019166,15655
2025-04-13,2025,4,13,chokepoint6,Strait of Hormuz,16,16,3,2,66,37,103,431896,419120,12825,6035,3398308,869877,4268185,15658
2025-04-14,2025,4,14,chokepoint6,Strait of Hormuz,18,17,11,4,53,50,103,413112,729322,46922,4511,3057604,1193868,4251473,15661
2025-04-15,2025,4,15,chokepoint6,Strait of Hormuz,20,20,5,5,78,50,128,491277,807259,24532,21304,2242850,1344374,3587225,15664
2025-04-16,2025,4,16,chokepoint6,Strait of Hormuz,26,12,2,0,63,40,103,631663,524770,13438,0,3108016,1169872,4277889,15678
2025-04-17,2025,4,17,chokepoint6,Strait of Hormuz,16,9,4,2,40,31,71,494970,683442,41202,5028,1452403,1224644,2677047,15681
2025-04-18,2025,4,18,chokepoint6,Strait of Hormuz,12,14,5,2,34,33,67,232301,474684,16998,0,1574509,723984,2298494,15684
2025-04-19,2025,4,19,chokepoint6,Strait of Hormuz,17,18,0,3,50,38,88,621602,672204,0,13594,2046317,1307401,3353718,15687
2025-04-20,2025,4,20,chokepoint6,Strait of Hormuz,23,11,4,0,51,38,89,639272,516105,7583,0,2749643,1162961,3912605,15690
2025-04-21,2025,4,21,chokepoint6,Strait of Hormuz,16,17,4,4,66,41,107,254740,617454,9710,9521,2698870,891425,3590296,15693
2025-04-22,2025,4,22,chokepoint6,Strait of Hormuz,29,25,4,6,64,64,128,652046,992609,25619,16317,2795670,1686593,4482263,15696
2025-04-23,2025,4,23,chokepoint6,Strait of Hormuz,18,14,6,5,65,43,108,470979,408851,74152,11980,2424492,965964,3390457,15699
2025-04-24,2025,4,24,chokepoint6,Strait of Hormuz,25,16,7,6,60,54,114,609189,664282,23709,12213,1871967,1309394,3181362,15702
2025-04-25,2025,4,25,chokepoint6,Strait of Hormuz,17,21,8,6,69,52,121,298341,664711,33445,17735,3288026,1014234,4302260,15705
2025-04-26,2025,4,26,chokepoint6,Strait of Hormuz,19,14,3,6,75,42,117,568145,388663,2140,14253,3242917,973203,4216120,15708
2025-04-27,2025,4,27,chokepoint6,Strait of Hormuz,20,15,3,3,65,41,106,416149,607815,10955,8979,2210933,1043900,3254834,15711
2025-04-28,2025,4,28,chokepoint6,Strait of Hormuz,17,20,1,3,64,41,105,317379,850943,0,7573,3365353,1175896,4541250,15714
2025-04-29,2025,4,29,chokepoint6,Strait of Hormuz,23,18,4,3,52,48,100,632681,702651,42296,2855,2526510,1380485,3906996,15726
2025-04-30,2025,4,30,chokepoint6,Strait of Hormuz,24,21,5,3,62,53,115,502167,791574,23699,16114,2795607,1333556,4129164,15728
2025-05-01,2025,5,1,chokepoint6,Strait of Hormuz,17,15,1,5,61,38,99,479571,701923,3185,7368,3744788,1192048,4936837,15731
2025-05-02,2025,5,2,chokepoint6,Strait of Hormuz,18,10,5,4,59,37,96,481561,452014,33878,8433,2176873,975888,3152761,15734
2025-05-03,2025,5,3,chokepoint6,Strait of Hormuz,22,11,5,5,52,43,95,548504,260354,17503,11703,2743230,838065,3581296,15737
2025-05-04,2025,5,4,chokepoint6,Strait of Hormuz,14,14,3,2,54,33,87,290289,481575,12183,0,3124329,784049,3908379,15740
2025-05-05,2025,5,5,chokepoint6,Strait of Hormuz,24,14,5,1,73,44,117,545643,707080,14995,0,3567643,1267719,4835362,15743
2025-05-06,2025,5,6,chokepoint6,Strait of Hormuz,24,23,8,4,64,59,123,497009,1029376,64810,4443,3001931,1595640,4597571,15746
2025-05-07,2025,5,7,chokepoint6,Strait of Hormuz,20,10,2,6,46,38,84,565813,321423,2589,13950,2518655,903777,3422433,15749
2025-05-08,2025,5,8,chokepoint6,Strait of Hormuz,24,16,5,5,46,50,96,713189,720544,47396,7573,979704,1488704,2468408,15752
2025-05-09,2025,5,9,chokepoint6,Strait of Hormuz,17,14,4,2,60,37,97,367550,644813,12499,0,1600597,1024862,2625459,15755
2025-05-10,2025,5,10,chokepoint6,Strait of Hormuz,17,16,8,4,68,45,113,494672,698416,13998,11875,2332538,1218962,3551500,15758
2025-05-11,2025,5,11,chokepoint6,Strait of Hormuz,18,14,5,1,69,38,107,311302,644190,18645,5589,3094550,979727,4074277,15761
2025-05-12,2025,5,12,chokepoint6,Strait of Hormuz,20,17,6,1,66,44,110,510430,656012,49433,0,3347316,1215876,4563192,15764
2025-05-13,2025,5,13,chokepoint6,Strait of Hormuz,14,19,7,4,64,44,108,304308,637184,22822,16810,2256366,981126,3237492,15768
2025-05-14,2025,5,14,chokepoint6,Strait of Hormuz,23,19,6,3,64,51,115,495587,673549,21192,8926,2859363,1199254,4058618,15770
2025-05-15,2025,5,15,chokepoint6,Strait of Hormuz,27,13,7,2,70,49,119,760250,632569,43206,6295,3081905,1442322,4524228,15773
2025-05-16,2025,5,16,chokepoint6,Strait of Hormuz,18,21,8,2,51,49,100,445606,843162,113860,3763,3028293,1406392,4434685,15776
2025-05-17,2025,5,17,chokepoint6,Strait of Hormuz,27,13,4,5,61,49,110,788269,646058,8734,10099,2347437,1453162,3800599,15779
2025-05-18,2025,5,18,chokepoint6,Strait of Hormuz,23,15,6,4,67,48,115,489060,590585,24018,9297,3345880,1112961,4458841,15782
2025-05-19,2025,5,19,chokepoint6,Strait of Hormuz,19,13,9,3,65,44,109,463859,321747,6956,4173,2861748,796737,3658486,15785
2025-05-20,2025,5,20,chokepoint6,Strait of Hormuz,20,25,4,7,65,56,121,523711,875780,9961,11834,3254775,1421288,4676063,15788
2025-05-21,2025,5,21,chokepoint6,Strait of Hormuz,23,14,8,3,64,48,112,511544,491156,21673,9916,2590536,1034290,3624827,15791
2025-05-22,2025,5,22,chokepoint6,Strait of Hormuz,20,13,3,5,57,41,98,568006,354975,7068,2272,1737855,932324,2670179,15794
2025-05-23,2025,5,23,chokepoint6,Strait of Hormuz,16,27,6,4,69,53,122,398924,970104,27494,2984,3350141,1399508,4749650,15797
2025-05-24,2025,5,24,chokepoint6,Strait of Hormuz,24,13,8,2,51,47,98,661633,639695,48582,12866,2495179,1362778,3857957,15800
2025-05-25,2025,5,25,chokepoint6,Strait of Hormuz,27,21,2,2,59,52,111,613663,746524,25909,2160,2845150,1388257,4233407,15803
2025-05-26,2025,5,26,chokepoint6,Strait of Hormuz,29,25,6,3,52,63,115,637953,779651,23977,2166,3011713,1443748,4455462,15806
2025-05-27,2025,5,27,chokepoint6,Strait of Hormuz,27,13,3,4,54,47,101,706534,566997,5228,17246,2393933,1296007,3689940,15809
2025-05-28,2025,5,28,chokepoint6,Strait of Hormuz,16,15,6,2,52,39,91,353832,626557,14477,0,2760733,994868,3755602,15812
2025-05-29,2025,5,29,chokepoint6,Strait of Hormuz,18,15,12,4,79,49,128,480430,728181,45039,2368,4185138,1256020,5441158,15815
2025-05-30,2025,5,30,chokepoint6,Strait of Hormuz,13,16,5,4,67,38,105,334905,515306,42431,8647,2200977,901290,3102268,15816
2025-05-31,2025,5,31,chokepoint6,Strait of Hormuz,20,18,4,4,55,46,101,414945,638496,5807,2768,2392278,1062017,3454296,15817
2025-06-01,2025,6,1,chokepoint6,Strait of Hormuz,26,12,8,3,50,49,99,756122,544848,26280,17363,2396731,1344615,3741347,15818
2025-06-02,2025,6,2,chokepoint6,Strait of Hormuz,24,18,9,1,66,52,118,546352,461266,52135,3597,3045041,1063352,4108393,15819
2025-06-03,2025,6,3,chokepoint6,Strait of Hormuz,14,17,4,4,53,39,92,423817,924852,11899,10655,2846231,1371224,4217455,15820
2025-06-04,2025,6,4,chokepoint6,Strait of Hormuz,26,8,6,6,70,46,116,804306,345398,21361,19500,3509723,1190566,4700290,15822
2025-06-05,2025,6,5,chokepoint6,Strait of Hormuz,20,15,3,3,56,41,97,506701,727397,15452,0,2869011,1249551,4118563,15825
2025-06-06,2025,6,6,chokepoint6,Strait of Hormuz,17,14,2,4,59,37,96,370079,363777,10013,6653,2324336,750524,3074860,15828
2025-06-07,2025,6,7,chokepoint6,Strait of Hormuz,11,18,7,3,54,39,93,343123,740661,53439,0,3862555,1137223,4999779,15831
2025-06-08,2025,6,8,chokepoint6,Strait of Hormuz,22,22,6,1,68,51,119,503766,770644,25213,4318,3310828,1303942,4614770,15834
2025-06-09,2025,6,9,chokepoint6,Strait of Hormuz,29,25,6,3,68,63,131,715458,830491,65531,9346,3608858,1620828,5229686,15837
2025-06-10,2025,6,10,chokepoint6,Strait of Hormuz,32,20,6,5,61,63,124,601527,563672,64024,8920,2565467,1238144,3803612,15840
2025-06-11,2025,6,11,chokepoint6,Strait of Hormuz,22,18,6,3,52,49,101,408677,780399,16254,4942,2687843,1210274,3898117,15843
2025-06-12,2025,6,12,chokepoint6,Strait of Hormuz,18,13,6,2,67,39,106,542136,279251,31680,2353,2944641,855422,3800064,15846
2025-06-13,2025,6,13,chokepoint6,Strait of Hormuz,17,20,9,5,67,51,118,387093,756621,38981,12950,2613578,1195646,3809224,15849
2025-06-14,2025,6,14,chokepoint6,Strait of Hormuz,22,19,4,4,57,49,106,626342,812113,7819,12143,2234704,1458419,3693123,15852
2025-06-15,2025,6,15,chokepoint6,Strait of Hormuz,18,16,4,5,64,43,107,534057,590380,28790,0,3474991,1153229,4628220,15855
2025-06-16,2025,6,16,chokepoint6,Strait of Hormuz,22,15,5,7,54,49,103,511291,441896,13276,18858,2483867,985323,3469190,15858
2025-06-17,2025,6,17,chokepoint6,Strait of Hormuz,18,14,5,0,49,37,86,482848,709682,2866,0,2656220,1195397,3851618,15861
2025-06-18,2025,6,18,chokepoint6,Strait of Hormuz,22,22,11,3,65,58,123,390130,651320,35882,7295,2622368,1084628,3706997,15864
2025-06-19,2025,6,19,chokepoint6,Strait of Hormuz,22,12,4,4,53,42,95,407532,345550,17599,8015,3660760,778697,4439457,15867
2025-06-20,2025,6,20,chokepoint6,Strait of Hormuz,22,12,6,2,51,42,93,665498,372936,14922,7547,1848614,1060904,2909519,15870
2025-06-21,2025,6,21,chokepoint6,Strait of Hormuz,21,15,9,5,70,50,120,455500,936623,24689,11415,2175749,1428229,3603979,15873
2025-06-22,2025,6,22,chokepoint6,Strait of Hormuz,17,12,6,3,59,38,97,390738,531294,5196,2504,3425897,929734,4355631,15876
2025-06-23,2025,6,23,chokepoint6,Strait of Hormuz,19,19,8,2,39,48,87,524181,463219,29551,2728,1903660,1019680,2923341,15879
2025-06-24,2025,6,24,chokepoint6,Strait of Hormuz,22,11,7,1,72,41,113,541814,430898,40378,0,2884807,1013092,3897899,15882
2025-06-25,2025,6,25,chokepoint6,Strait of Hormuz,16,16,6,2,65,40,105,302236,481755,16750,0,3095022,800742,3895764,15885
2025-06-26,2025,6,26,chokepoint6,Strait of Hormuz,22,13,0,3,46,38,84,701183,454886,0,6678,2729670,1162748,3892419,15888
2025-06-27,2025,6,27,chokepoint6,Strait of Hormuz,21,11,11,4,69,47,116,606074,451512,101371,5929,2415550,1164888,3580439,15891
2025-06-28,2025,6,28,chokepoint6,Strait of Hormuz,24,18,9,2,60,53,113,394747,532500,24415,0,3477648,951663,4429312,15894
2025-06-29,2025,6,29,chokepoint6,Strait of Hormuz,21,20,6,6,64,53,117,424578,612244,29746,15574,2661724,1082143,3743868,15897
2025-06-30,2025,6,30,chokepoint6,Strait of Hormuz,18,16,9,4,56,47,103,337396,668503,34024,8881,3071945,1048806,4120752,15900
2025-07-01,2025,7,1,chokepoint6,Strait of Hormuz,26,19,8,2,48,55,103,585473,556095,41862,8039,1622028,1191472,2813500,15903
2025-07-02,2025,7,2,chokepoint6,Strait of Hormuz,17,17,2,3,64,39,103,303021,725064,1964,9370,2604705,1039421,3644127,15906
2025-07-03,2025,7,3,chokepoint6,Strait of Hormuz,17,14,4,7,57,42,99,490697,602587,25111,25180,2545505,1143576,3689082,15909
2025-07-04,2025,7,4,chokepoint6,Strait of Hormuz,23,18,7,1,72,49,121,557941,784802,32268,0,3322851,1375012,4697864,15912
2025-07-05,2025,7,5,chokepoint6,Strait of Hormuz,18,14,4,2,67,38,105,434971,500133,34915,0,2195756,970021,3165777,15915
2025-07-06,2025,7,6,chokepoint6,Strait of Hormuz,14,13,3,3,48,33,81,370051,472861,6242,11167,1486289,860324,2346613,15916
2025-07-07,2025,7,7,chokepoint6,Strait of Hormuz,19,14,9,4,44,46,90,519517,673266,66123,4697,2426545,1263605,3690150,15917
2025-07-08,2025,7,8,chokepoint6,Strait of Hormuz,18,17,10,4,47,49,96,446954,749396,30569,7361,1321643,1234281,2555924,15918
